timeindex	ar1	sd	sk	kurt	cv	returnrate	densratio	acf1
3650	0.988534008365909	0.00222954892320743	0.113983430492682	2.99737396495692	-4.35740193987123	1.01159898550485	20521.3113242962	0.988523417428118
3651	0.988579021366695	0.00222951865622973	0.113836154689733	2.99750850418984	-4.35836990239837	1.01155292433529	20611.1626100896	0.988559863020346
3652	0.988582290413793	0.00222954094008365	0.114085076345954	2.99742847548727	-4.35679054005545	1.01154957932883	20616.5690211737	0.988562049592909
3653	0.988565134447014	0.00222953192445989	0.114248511126277	2.99750165126992	-4.35574138265993	1.01156713417713	20623.7089298476	0.988564936156845
3654	0.988565844208632	0.00222953096587029	0.114356713011546	2.99752328128074	-4.35505604148131	1.01156640790126	20625.245847775	0.988565557346502
3655	0.988563310631735	0.00222955026617299	0.114076977803292	2.99737744999913	-4.35686419092623	1.01156900043251	20577.4302316871	0.988546203949353
3656	0.98855590983396	0.00222955548038593	0.113948251551489	2.99732993849793	-4.35768669721976	1.01157657351718	20589.8064369207	0.988551218651521
3657	0.988568215046236	0.00222958625460427	0.113425626860478	2.99708668148029	-4.36108179134746	1.01156398190815	20553.0330048627	0.988536307329283
3658	0.988534510273859	0.00222958636295758	0.113446319819199	2.99708923136422	-4.36095073992008	1.01159847188639	20548.3702751934	0.988534414230821
3659	0.988553886293985	0.00222950501521323	0.112903861441525	2.99742807531789	-4.36448776768512	1.01157864418391	20596.3453111887	0.988553866599454
3660	0.988553218604303	0.00222947125998162	0.112321009670318	2.99751684371187	-4.36822981027318	1.01157932742544	20576.0115551866	0.988545628874641
3661	0.98855160722353	0.0022294350425075	0.111745057817241	2.99762004448904	-4.37193375811809	1.01158097634237	20574.5066446136	0.98854501878951
3662	0.988539518339133	0.00222939430397762	0.111470250610919	2.99779241546124	-4.37371542141784	1.01159334700157	20551.0100502578	0.98853548606305
3663	0.988527358018589	0.00222936205597645	0.111285060688878	2.99793322167759	-4.37492585330391	1.01160579106724	20503.4106172648	0.988516132504311
3664	0.988560385218222	0.00222928203655543	0.110856116084931	2.99828308766158	-4.37776496826296	1.01157199393465	20605.9451796073	0.988557752194634
3665	0.988538831880383	0.00222927274073791	0.110777855670471	2.99832063873881	-4.37826782908805	1.01159404946978	20539.8805826357	0.988530965970639
3666	0.988512391240849	0.00222924744266968	0.110712920209194	2.99843680617508	-4.37874672577136	1.01162110749541	20316.3901675712	0.988439539108463
3667	0.988525179001962	0.00222921026692604	0.110665345100648	2.99860038095003	-4.37920544864508	1.0116080209607	20130.7218415809	0.988362613156797
3668	0.988525886228122	0.00222910666301793	0.110545333245087	2.99905129989648	-4.38042755754266	1.01160729722077	20162.5772174468	0.988375875101663
3669	0.988409616233075	0.00222896466054375	0.110336267127371	2.99968152948673	-4.38231886795402	1.01172629603817	20003.5729413232	0.988309412782678
3670	0.988493663958125	0.00222858487718695	0.110016457498652	3.00125305762587	-4.38633149465219	1.01164027293387	20215.3055223633	0.988397768627173
3671	0.988493493849074	0.00222840747358536	0.109801886640796	3.00202668322713	-4.3884805238346	1.01164044702623	20167.5945153599	0.988377961471515
3672	0.988570461074609	0.0022282714911999	0.109673758809838	3.00260723698091	-4.38995976267123	1.01156168363858	20227.8711577335	0.988402975393852
3673	0.988534102566298	0.00222820573833115	0.109577681399953	3.00290057702347	-4.39083306489775	1.01159888910654	20227.9173114034	0.988402994510802
3674	0.988564825561346	0.00222812515175762	0.109479559316926	3.00325422046635	-4.39181040257481	1.01156745025007	20251.3154563244	0.988412678975787
3675	0.988577052985431	0.00222806663492073	0.109392311802884	3.00351588187597	-4.39259662268361	1.0115549384644	20331.8370388438	0.988445898969868
3676	0.98856104714844	0.00222811140854248	0.10945794808131	3.00331588648792	-4.39200065540438	1.01157131659654	20177.2531020104	0.98838197600408
3677	0.988582039418595	0.00222809786833319	0.109444712075976	3.00337411313733	-4.39214993849036	1.01154983615535	20145.4722103184	0.988368757291836
3678	0.988570517361351	0.00222802830182561	0.109358384351682	3.00368012664515	-4.39300151541626	1.01156162604278	20260.9252493206	0.988416652359683
3679	0.988581548965676	0.00222803490963347	0.109366845250481	3.00365094523039	-4.39291944492333	1.01155033800324	20219.8783776345	0.988399663934704
3680	0.988629825157737	0.0022281695811806	0.109483029795852	3.00308060612445	-4.39149973599386	1.01150094257014	20052.1958447222	0.988329807577045
3681	0.988710365323936	0.00222840812710537	0.109624573840291	3.00211176622666	-4.38925105987613	1.01141854588767	20005.2935170392	0.988310135547879
3682	0.988715961100938	0.00222870966647269	0.109862229137504	3.00086063043114	-4.38615219184314	1.0114128216222	20024.5621152287	0.988318224359207
3683	0.988618830309811	0.00222890563755973	0.110076710686835	3.00001547028675	-4.38388404853472	1.01151219189971	20033.6205999284	0.988322023632023
3684	0.988735937522736	0.00222897387262521	0.110126941019499	2.99973112124257	-4.38320570054611	1.01139238703661	20331.6755364678	0.988445832506899
3685	0.988728828762527	0.00222929275730351	0.110559450071279	2.99835036190986	-4.37908011355643	1.01139965874322	20202.0301611284	0.988392263324769
3686	0.988852888965511	0.00222983263271436	0.110741073110499	2.99631541221024	-4.37449446209374	1.01127276985169	19832.5414228736	0.988237170907887
3687	0.988861658606397	0.00223043297062585	0.110901083400085	2.9941031261928	-4.36954974861416	1.01126380145965	19735.7564320283	0.988195938250366
3688	0.988803351070672	0.00223092015453311	0.111013835973465	2.99230055242428	-4.36564734065192	1.01132343343821	19726.3494193135	0.98819191692952
3689	0.988826283093902	0.00223153772641067	0.110902101875696	2.99030163472463	-4.3615808375887	1.01129997968009	19333.1568294621	0.988021614230531
3690	0.989023364792034	0.00223228052534789	0.110405320362734	2.98846219754701	-4.3577587534162	1.01109845894316	19160.4493522787	0.987945404568217
3691	0.989019914740375	0.00223320101936512	0.109891222000955	2.98606281376552	-4.35271245077242	1.01110198601259	19064.8460238656	0.987902838709529
3692	0.988945437680945	0.00223385421935553	0.10957181790561	2.98424195869725	-4.3490604902829	1.01117813167224	19280.6544721416	0.987998539305267
3693	0.988927439785251	0.00223432333599348	0.109434757083163	2.98278130131528	-4.34619000847852	1.01119653451739	19643.3867272732	0.988156345881979
3694	0.988954382563351	0.00223497654114574	0.109341353707958	2.98065974281813	-4.34185402084259	1.01116898578074	19613.639473872	0.988143544817744
3695	0.988838885374293	0.00223537723656377	0.109404427513764	2.97920399720444	-4.33882256812302	1.01128709114375	19870.4348121102	0.988253244735002
3696	0.988773805414295	0.00223572410699115	0.109487231094625	2.97791473264988	-4.33610692933455	1.01135365290245	19834.0662716811	0.988237818480252
3697	0.988836366891972	0.0022360624340431	0.109465550683926	2.97676039172582	-4.33381854246365	1.01128966680616	19777.7707187171	0.988213868837452
3698	0.988748346830631	0.00223621917508962	0.109512066063541	2.97616521178864	-4.33256898007129	1.01137969353419	20031.1026548811	0.98832096778439
3699	0.988515352246718	0.00223615307757799	0.109451411215399	2.97644333812422	-4.33325823318483	1.01161807727839	20018.9852565628	0.988315884251691
3700	0.988547013149333	0.00223577757274929	0.109260631947271	2.97791115489059	-4.33658684866808	1.0115856774623	20198.7738775337	0.988390912242376
3701	0.98855033822079	0.00223540193733855	0.108787667064503	2.97949917218039	-4.34118850903801	1.01158227490956	20470.6519320164	0.988502780151804
3702	0.988570510966877	0.00223528275023735	0.108643791224154	2.98001478220382	-4.34259193261711	1.01156163258597	20299.8615988867	0.988432727115568
3703	0.9886077237767	0.002235274590974	0.108637934247834	2.98004836233749	-4.34267051897577	1.01152355575352	20097.6443686106	0.98834881427502
3704	0.988493092856821	0.002235178214274	0.108561215697998	2.98044874780805	-4.34363118791199	1.01164085740845	19947.6445281239	0.98828587579362
3705	0.98836080276196	0.00223469611380291	0.108142401270775	2.98240137460294	-4.34872709504376	1.01177626349154	19976.9385264423	0.988298214348214
3706	0.988398332516078	0.00223415882026673	0.10781106220774	2.98450364925326	-4.35384275059962	1.01173784607102	20014.2418250955	0.988313893208069
3707	0.988335854679394	0.00223371885893403	0.107522171085003	2.98625905915628	-4.3580770761324	1.01180180326898	19812.8863224991	0.988228818114716
3708	0.988380974137151	0.0022331292666777	0.107314701916287	2.98846236318447	-4.36308440631486	1.01175561465354	19890.5658537931	0.988261768196575
3709	0.988489815229752	0.00223278055455344	0.107252726026712	2.98974788519074	-4.36577402484224	1.01164421179956	19848.5512570075	0.988243966805621
3710	0.988417220247024	0.00223237274657559	0.106883681215419	2.99143284120384	-4.37016366734989	1.01171851270467	20072.2553527109	0.988338203242427
3711	0.988469010184512	0.00223220302889122	0.106785242457801	2.99211931354446	-4.3717301135994	1.01166550463058	19863.109615585	0.988250140531682
3712	0.988554074414234	0.00223213070410428	0.106756832697704	2.99240291296331	-4.37234361764868	1.01157845168212	19869.8799787883	0.988253009663824
3713	0.988685357961591	0.00223224664033072	0.106805837194841	2.99194601759171	-4.37134639085742	1.01144412825303	19998.2606843858	0.988307180756058
3714	0.988622191535216	0.00223247265667371	0.107039484197759	2.99098205990867	-4.3688146979437	1.01150875285038	19984.4627141244	0.988301379810377
3715	0.988557837346025	0.00223235547742109	0.106852856641463	2.99150485399856	-4.37042998412166	1.01157460112268	20364.3159762144	0.98845925147152
3716	0.988573930491769	0.00223239496054618	0.106946416191382	2.9913240866245	-4.36972882163867	1.01155813354551	20372.5279489359	0.988462623258393
3717	0.988573698811325	0.0022325186237631	0.107208312338771	2.99076331436167	-4.36769103717504	1.01155837061254	20234.4077588967	0.988405682318873
3718	0.988454856185522	0.0022325087493006	0.107189134830443	2.99080811089837	-4.36784399578704	1.01167999099021	20078.1826292759	0.988340681997391
3719	0.988421277560702	0.00223219761536183	0.106858559904592	2.9921278100234	-4.3713916902617	1.01171435975951	20060.0280683413	0.988333086926216
3720	0.988567459209268	0.00223196276518871	0.106717646899901	2.99307815768584	-4.37358532760381	1.01156475532775	20167.6925109425	0.988378002215001
3721	0.988582462527107	0.00223201217791025	0.106761473249111	2.99286881197095	-4.37306639451661	1.01154940321691	20044.2261720379	0.988326469010773
3722	0.988600514936329	0.00223207957164008	0.106806029918686	2.99259178910933	-4.37242288364734	1.0115309317479	19971.8884585674	0.988296088911641
3723	0.988693261066021	0.0022322141464891	0.106869924043106	2.99205642629683	-4.37123762725686	1.0114360432899	20024.791184354	0.988318320461307
3724	0.988725935535543	0.00223243780000504	0.107053736764964	2.99112339426502	-4.36894314715967	1.01140261831844	20159.3681362198	0.988374540307579
3725	0.988803313844482	0.0022327919247392	0.107411650532065	2.98963638237376	-4.36498011229072	1.01132347151223	20241.3923858451	0.988408573557455
3726	0.988808199056262	0.00223321360291047	0.108115859216263	2.98783859619372	-4.35879383196182	1.01131847506364	20280.5194500895	0.988424746643205
3727	0.988816117580087	0.00223365893059298	0.1089487753465	2.98595881353451	-4.35172221443016	1.01131037633901	20270.0514430312	0.988420423583311
3728	0.988801798592603	0.00223409209878153	0.109646921342823	2.98412421523673	-4.34553005809251	1.01132502127659	20239.029252826	0.988407595495946
3729	0.988651530445146	0.00223421739364785	0.109877298105216	2.98356330427408	-4.34366782605902	1.01147873563676	20378.6361142024	0.98846513012183
3730	0.988668460343978	0.00223416611329087	0.109779947095936	2.98379417136719	-4.34444287338449	1.01146141513615	20633.6208358428	0.988568941315992
3731	0.988696171468908	0.00223424648789731	0.11000512092018	2.98342849206349	-4.34284169278321	1.01143306594815	20667.5659317638	0.98858263938176
3732	0.988723092694875	0.00223449500304891	0.110604405424484	2.98232795550466	-4.33833437632165	1.01140552636875	20442.7980823451	0.988491405785997
3733	0.988685398829275	0.00223457911534637	0.110745286639469	2.98195333847742	-4.33715906878908	1.01144408644461	20481.9229199445	0.988507377214215
3734	0.988716634428259	0.0022346008272214	0.110782782019235	2.98185627784308	-4.33685066225924	1.01141213283851	20642.5742310342	0.988572557083828
3735	0.988722495371965	0.00223467296421174	0.110981107124814	2.98152850594159	-4.33543974614433	1.0114061373953	20739.454507106	0.988611555827768
3736	0.988729462548245	0.00223481584331081	0.11144023022398	2.98088755879279	-4.33225409805619	1.01139901042567	20686.0059418812	0.988590068732336
3737	0.988783639082352	0.00223504478910912	0.111898967381006	2.97987402721407	-4.32864344145521	1.0113435947707	20582.8091609568	0.988548383898749
3738	0.988804054130327	0.00223538911752148	0.112535526593181	2.97838820470299	-4.32341253623113	1.01132271436682	20426.3897786174	0.988484696156532
3739	0.988637438343181	0.00223543566310177	0.112633641454559	2.97817849651942	-4.32266617407219	1.01149315332005	20485.7205320584	0.988508925416011
3740	0.988693039113138	0.00223567951842308	0.112741443621795	2.97722811156329	-4.32059184459625	1.01143627034838	19885.6507867781	0.988259688174002
3741	0.988781731916118	0.00223588471462598	0.112755177560969	2.97649484125652	-4.31912783079751	1.01134554545435	19903.9030254064	0.988267409107944
3742	0.988873029633493	0.00223631851903928	0.112783789622604	2.97496564294754	-4.31601320589978	1.01125217296161	19851.9559122358	0.988245411124537
3743	0.988790848521188	0.00223661589685253	0.112936429220588	2.97379810205766	-4.3134048810901	1.01133622089603	20090.9302111884	0.988346009826714
3744	0.988824660303113	0.00223692079198189	0.113126888737072	2.97258143447777	-4.31059739213351	1.01130163935582	20216.2521403738	0.988398161015669
3745	0.9890110918426	0.00223772614525599	0.113288247456551	2.96978878124323	-4.30426440755045	1.01111100598167	19772.4101197189	0.988211583774026
3746	0.988925199112937	0.00223833704066302	0.113730504648038	2.96742635983649	-4.29823575634363	1.01119882565132	20071.0666976191	0.988337706041631
3747	0.988944539153694	0.00223896639480312	0.114362875675277	2.96496316897783	-4.2911628933404	1.01117905040031	20156.6185591157	0.988373396426907
3748	0.988895599798375	0.00223948571699699	0.115373341402815	2.96288326365248	-4.28272553619166	1.01122909253908	20306.3182321329	0.988435388950559
3749	0.988962300886431	0.00224015092606481	0.116172835279847	2.96031404328404	-4.27452457579179	1.01116088965542	20157.4826001956	0.988373755907066
3750	0.988979695651547	0.00224083578833501	0.11699270888522	2.9576945691049	-4.26608302030246	1.01114310475423	20160.1841107555	0.988374879731777
3751	0.988842397917026	0.002241253776438	0.118048517988877	2.95600128518536	-4.25809754861527	1.01128349887351	20388.2842552514	0.988469087901413
3752	0.988814882588888	0.00224153280127118	0.119467691187004	2.95499501538315	-4.24814823284176	1.01131163942621	20471.7774351422	0.988503239350643
3753	0.988798928036983	0.00224183091045521	0.120881518042495	2.95391306246446	-4.23820223652778	1.01132795722711	20399.0552002701	0.988473503476353
3754	0.988739588098745	0.0022419271988609	0.122391134993807	2.95374312765205	-4.22808272229567	1.01138865282304	20540.2096648124	0.988531099667463
3755	0.988784138282377	0.00224224027484721	0.123991935521664	2.95271939272588	-4.21641966524176	1.01134308418125	20202.298508923	0.988392374654127
3756	0.98887153365374	0.00224254692161355	0.125756849097104	2.95186818177072	-4.20284826525864	1.01125370279913	20237.541908526	0.988406979834782
3757	0.989046227152005	0.00224323078266098	0.12722849226648	2.94970242562244	-4.18944864137111	1.01107508683344	20065.5292571719	0.988335389301783
3758	0.989089346792361	0.00224405678987493	0.128317792023428	2.94688311032108	-4.17832222491557	1.0110310087183	20073.9152001627	0.988338897475151
3759	0.989005162920348	0.00224469238897446	0.129308266069619	2.9444868119461	-4.1695938097982	1.01111706742479	20324.6587528179	0.988442944250327
3760	0.98890897700424	0.00224515065183821	0.12994017099893	2.94263615963033	-4.16407224839485	1.01121541340373	20434.0635164475	0.988487834922156
3761	0.988875763691598	0.00224542702054607	0.130210665229678	2.94151281845025	-4.16131558259229	1.01124937703688	20528.1283772049	0.988526189610593
3762	0.989004637003691	0.0022459636475539	0.130467417016311	2.9395221389325	-4.15693840180707	1.01111760510003	20288.8129369921	0.988428169671353
3763	0.988965971181818	0.00224647203741148	0.130878656818497	2.93755468252422	-4.15213511350801	1.01115713698925	20363.6990562581	0.988458998098548
3764	0.988819376985608	0.00224668073948837	0.131178422775285	2.93667712526866	-4.14966652522262	1.01130704279732	20608.0814794815	0.988558616562835
3765	0.988823471145889	0.00224688974863283	0.131450053013849	2.93580518285775	-4.14732293166248	1.01130285554525	20584.6195627071	0.988549117449273
3766	0.988715622532312	0.0022470000108159	0.131622877317404	2.93533567062892	-4.14596509033682	1.01141316796309	20509.853432055	0.988518755413947
3767	0.988790063418706	0.00224697375580296	0.131605424126522	2.93543931691428	-4.1461903845109	1.01133702390024	20550.889975509	0.988535437312666
3768	0.988858770240238	0.00224717693942283	0.131731473040104	2.93464686012505	-4.14447441703745	1.01126675526886	20437.3848107136	0.988489192959989
3769	0.989023724541596	0.00224769956849923	0.131852064704163	2.93279977717863	-4.14072568867742	1.01109809116408	20226.0200465821	0.988402208614134
3770	0.989046894037584	0.00224830848131321	0.132168079372773	2.93056661083184	-4.13567785406283	1.01107440509489	20307.0284112979	0.988435681666302
3771	0.989077089688634	0.0022490291056685	0.132591044969407	2.92796739082738	-4.12942286906901	1.01104353788521	20233.753473524	0.988405411417258
3772	0.989039740881824	0.00224967928431835	0.132985540030055	2.92558454822313	-4.12380466592473	1.01108171761471	20261.6751324505	0.988416962315409
3773	0.989113684095417	0.0022503776213594	0.133179267073253	2.92316820033831	-4.11865721956214	1.0110061321359	20229.6492808393	0.988403711856398
3774	0.989073449666962	0.00225097841923883	0.133588719571178	2.92093422977488	-4.11334611661999	1.01104725876194	20446.471465986	0.988492906963263
3775	0.989049495425163	0.00225153557339285	0.13419576065311	2.91879118697037	-4.1074683485994	1.01107174577763	20564.2806713354	0.988540871729285
3776	0.989074422849817	0.00225213855865982	0.134898714319083	2.91650333746554	-4.10084086800935	1.01104626395929	20555.7317866446	0.988537402805022
3777	0.989161010559329	0.00225293335936723	0.135634196301629	2.9136975893246	-4.09267383954991	1.01095776049093	20372.5517318776	0.988462633021035
3778	0.989243304694417	0.0022538847489541	0.136538481539947	2.91064682174812	-4.08214920021005	1.01087365995255	20212.2589216477	0.988396505604022
3779	0.989122182814282	0.00225463044107344	0.137540708253348	2.90804060777732	-4.07290312431198	1.01099744538614	20369.6470907285	0.988461440590688
3780	0.989127354827239	0.0022551203401957	0.139249969524586	2.90673133703164	-4.05920539427787	1.01099215901744	20459.4328180977	0.988498201076397
3781	0.989141359619036	0.00225558349170836	0.140931627078112	2.90542900632867	-4.04637610621209	1.01097784485035	20627.1885377149	0.988566342457265
3782	0.989077503932273	0.00225597381399041	0.142494998580433	2.90420361206953	-4.03556845079461	1.01104311444179	20788.6588204477	0.98863127524959
3783	0.989071171583279	0.00225628922735651	0.144053495825601	2.90323698302113	-4.02527944323615	1.01104958746217	20937.9730947496	0.988690758553264
3784	0.989030796919488	0.0022565968858783	0.145454958219492	2.90220950546215	-4.01636319022913	1.01109086098702	20960.9207690133	0.988699853210139
3785	0.989005928904362	0.00225683487471058	0.146984532767841	2.9015268216059	-4.00674471018341	1.01111628431572	20949.0611865257	0.988695154561133
3786	0.988985507566161	0.00225698700829163	0.148584210804089	2.90123270554974	-3.9968296766216	1.01113716262733	20995.2432984954	0.988713432711988
3787	0.988995358988639	0.00225712322646898	0.150186226183579	2.90100998969721	-3.98697769860027	1.01112709064946	21044.7165087284	0.988732957654251
3788	0.988878370352392	0.00225710758605508	0.151504702074855	2.90137020794143	-3.97943058356024	1.01124671140663	21149.4613215222	0.988774107061778
3789	0.988907523986541	0.00225701931196654	0.152873929978829	2.90208556691836	-3.97147520298502	1.01121689919877	21273.9881689029	0.988822697832299
3790	0.988903602363074	0.00225700450369318	0.154055339170131	2.9024131927363	-3.96488321282653	1.01122090930846	21277.429965381	0.988824035787132
3791	0.988819365640108	0.00225690924126565	0.154915724497495	2.90306734133415	-3.96008740934433	1.01130705440084	21236.2429311747	0.988808007102848
3792	0.988843295681093	0.00225676528794378	0.156183423875651	2.90403240119565	-3.95275333815731	1.01128258073613	21203.8304643684	0.988795365894203
3793	0.988753200053385	0.0022566350436784	0.157333868394362	2.90491420912362	-3.94621322167272	1.01137472925095	21010.0116274983	0.988719267160127
3794	0.988825829187972	0.00225657320695367	0.159243353789849	2.90567377983088	-3.93352472236927	1.01130044390245	20531.9439677734	0.988527740729847
3795	0.988877719571629	0.00225654828533026	0.161146194762909	2.90629187800369	-3.92100012210243	1.01124737690843	20623.636978322	0.988564907074136
3796	0.988776788387445	0.00225655677379887	0.162929769028773	2.9067220171371	-3.90999290019778	1.0113506018187	20507.1558913233	0.98851765735487
3797	0.988948443742297	0.00225659591371329	0.16490879987395	2.90719602778619	-3.89578381778843	1.01117505804032	20456.4482073567	0.988496982375833
3798	0.988928519332087	0.00225673715240387	0.166753062840871	2.9071626581563	-3.88389674940147	1.01119543066206	20576.9659425735	0.988546015750613
3799	0.988854102406352	0.00225679983680461	0.168527055490589	2.90738275883648	-3.87313022049595	1.0112715289005	20630.5163146809	0.988567687115247
3800	0.988981495923217	0.00225698287251769	0.17039875402461	2.90725350587679	-3.86073219026062	1.01114126414114	20561.371900159	0.988539691626355
3801	0.989068978108228	0.00225747365430639	0.172063072980834	2.9060071402627	-3.84884025122143	1.01105182968399	20365.0463440502	0.988459551425733
3802	0.98903742321045	0.00225792800878842	0.173725071156484	2.90483494625939	-3.837429541817	1.01108408694381	20397.3712959997	0.988472813349821
3803	0.989179538598295	0.00225860056334876	0.175277611815585	2.90321262121367	-3.82472914302009	1.01093882453032	20211.942961847	0.988396374603417
3804	0.989181224360347	0.00225934277562161	0.176698237536122	2.90122744971025	-3.81310487103223	1.01093710168897	20227.1912446159	0.988402693765979
3805	0.989126041333603	0.00225990693300417	0.178253937953096	2.89969085443146	-3.80207644637511	1.01099350154783	20455.8888568525	0.988496753952328
3806	0.989053382683961	0.00226038084044889	0.179781159756262	2.89831959117035	-3.79217605354139	1.01106777198045	20549.0248028333	0.98853468000593
3807	0.989123506213918	0.00226085473185034	0.181398892922401	2.89707423192045	-3.78140947377259	1.01099609272022	20615.6786345357	0.988561689533976
3808	0.989233738326265	0.00226150439697197	0.182758692829079	2.89512935109598	-3.77164482303996	1.0108834355892	20693.8542045406	0.988593228216216
3809	0.989223853333966	0.00226219845557735	0.183628747863289	2.89275241706273	-3.76466311757323	1.01089353701866	20751.8870548797	0.988616543916282
3810	0.989281178547547	0.00226302073826509	0.184420947491682	2.89006724149387	-3.75721190139386	1.01083495944822	20616.2887808275	0.988561936270049
3811	0.989370153222773	0.00226399729308323	0.185321570638788	2.88722750251025	-3.74791426129994	1.01074405442958	20448.1936669705	0.98849361064656
3812	0.989415306247571	0.00226502612446171	0.186102235056414	2.88425278449186	-3.73892218418251	1.01069792804457	20471.7652834792	0.988503234393004
3813	0.989501056502476	0.00226623423284433	0.186372798373914	2.88091138033051	-3.73102131018421	1.01061034086677	20332.0141085259	0.988445971838474
3814	0.989339024540168	0.00226699609631019	0.187480875052673	2.878551115171	-3.72240372356696	1.01077585660263	20826.9182277083	0.988646567862851
3815	0.989276910163283	0.00226763917050659	0.188305663820238	2.8763282823363	-3.71613407494382	1.01083932084794	21002.1408158678	0.988716158318215
3816	0.989405966041928	0.00226858522413722	0.189056534187862	2.87345742727382	-3.70816666360098	1.01070746925092	20655.1675090735	0.988577639455696
3817	0.98930234430693	0.00226929070277957	0.189962116084006	2.87111429464529	-3.70117709523703	1.01081333300647	20924.167159539	0.988685280943957
3818	0.989316425812556	0.00227001661796705	0.190777932954507	2.86869858186324	-3.69451175363016	1.01079894552309	20920.8662696966	0.988683970619882
3819	0.989360714863932	0.00227083488118843	0.191620364759716	2.86610209489316	-3.68712517478618	1.0107536967824	20823.7163785835	0.988645289408886
3820	0.989315203899816	0.00227154025104447	0.192659901650648	2.86384385057382	-3.67951778124502	1.0108001939706	20930.9337941769	0.988687966223289
3821	0.989367194135642	0.00227234325739749	0.193751049917226	2.86145348912592	-3.67090470796482	1.01074707745252	20802.9212743577	0.988636980202396
3822	0.989283636506982	0.00227296697417259	0.195001593767379	2.8595431117776	-3.66265862758078	1.01083244794269	20960.4642789689	0.988699672414951
3823	0.98924454077988	0.00227342840303168	0.196424747668579	2.85820070441881	-3.65431239234404	1.01087239684097	21143.5515126339	0.988771792158578
3824	0.989240150106876	0.0022740207764784	0.197707235033674	2.85640292479239	-3.64613734103992	1.01087688352718	20908.9726916039	0.988679247184794
3825	0.989181023465562	0.00227452690722659	0.199375390612776	2.85533563879239	-3.63511100055149	1.01093730700225	20552.7315675307	0.98853618496013
3826	0.989090412835133	0.00227481291333641	0.20123482758753	2.85536386402254	-3.62131495983138	1.01102991902792	20172.7946152458	0.988380123163615
3827	0.989103711732884	0.0022746241063181	0.203193301747823	2.85680163148128	-3.60596059939084	1.01101632532348	20528.1158400347	0.988526184513366
3828	0.989214917162562	0.00227473557720369	0.205103146651618	2.85741631898829	-3.59149263950641	1.01090266902603	20546.0304043703	0.988533464024186
3829	0.989190967463587	0.00227491517433239	0.207028666329117	2.85773054648099	-3.57827459757121	1.01092714439572	20622.8047977417	0.988564570698592
3830	0.989025057727708	0.00227488021062496	0.209031596218393	2.85864502318032	-3.5660336272164	1.01109672822396	20684.1749717884	0.988589331419821
3831	0.98912137667387	0.00227477449346004	0.211045068232508	2.85985620058301	-3.55249040780374	1.01099826935569	20748.3024283627	0.988615106106066
3832	0.989080850747841	0.00227498764840353	0.212945099450162	2.86012643717531	-3.53935070580093	1.01103969331112	20261.8782088847	0.988417046252265
3833	0.988873142108605	0.00227460764420451	0.21496220385105	2.86217781335383	-3.52553192448838	1.01125205794109	20391.6833372538	0.98847048168121
3834	0.989041682997456	0.00227442264922369	0.216797420824326	2.86367886137013	-3.50979374515897	1.01107973222052	20098.4619339615	0.988349155684264
3835	0.988958559734854	0.0022742066469526	0.218754129620587	2.86526380434694	-3.49522092376099	1.01116471479665	20179.9932279561	0.988383114477799
3836	0.988993193398571	0.00227416200252333	0.220545401068768	2.86647133793801	-3.47982864086357	1.01112930470594	19810.7824413491	0.988227923407877
3837	0.989115984479405	0.00227399918418191	0.222279697543364	2.86795926039156	-3.46388831248779	1.01100378084207	20094.4878739841	0.98834749598107
3838	0.988957687125866	0.00227382798650825	0.224278302604187	2.86944171877454	-3.45038476390419	1.01116560700006	20276.2089087831	0.988422966824824
3839	0.989071565073912	0.00227385738363632	0.226085031555376	2.87048812927022	-3.43575153969237	1.01104918522784	19983.5608129257	0.988301000455954
3840	0.98915684262317	0.00227380568470274	0.227976321832742	2.87170530021144	-3.42161602807826	1.01096202028798	20396.0459173569	0.988472270109837
3841	0.989142533590343	0.0022739490492985	0.22991026646301	2.87223791459336	-3.40945312985648	1.01097664496364	20517.7112173649	0.988521952961623
3842	0.989262149165715	0.0022741851659853	0.231794681915709	2.87250511880041	-3.39746216819433	1.01085440380322	20694.2768070228	0.988593398301023
3843	0.989227084112596	0.00227468060786505	0.233499284684697	2.87182962013866	-3.38676949900213	1.01089023547821	20464.1923162145	0.988500144049657
3844	0.989246356925228	0.00227508521553025	0.235251004946995	2.87172237271144	-3.3746856967587	1.01087054099264	20339.2764833425	0.988448959797003
3845	0.98934529258029	0.00227551623625588	0.236949340069325	2.87166397761827	-3.36224068793881	1.01076945278824	20433.0845369687	0.988487434575922
3846	0.989290572991047	0.00227623392478138	0.238404710951862	2.87084242520315	-3.35051986193521	1.01082536041618	19992.2363920527	0.988304648646476
3847	0.989154130000371	0.0022762875103603	0.240302194860416	2.87181308510103	-3.33759484504873	1.010964792716	20371.5718511698	0.988462230778644
3848	0.989115990571652	0.00227620586220778	0.242308710618298	2.87309478361573	-3.32558158233733	1.01100377461501	20669.1738706748	0.988583287540756
3849	0.989178362548629	0.00227638076661073	0.244210553449061	2.87364133930628	-3.31381148182055	1.01094002645134	20491.7816415432	0.988511395645796
3850	0.989146357913508	0.00227644880691532	0.246177435366476	2.87446318870967	-3.30238935692375	1.01097273623833	20632.6557146036	0.988568551440469
3851	0.989132392512701	0.00227658286114758	0.24811465621653	2.87509199047146	-3.29111944413344	1.01098700999943	20519.5500820183	0.9885227010231
